genome_id,genome_name,label_count,selection_rank
1280.59505,Staphylococcus aureus CLSA57,5,5810381d0e5a0ae4443594871d55b063bb5bc0bbaca916809ec0f92a0622855f
1280.59837,Staphylococcus aureus CFSA.SA018,5,5820eb9abfafb762fafaaf3f633dc94458634326ec82365ec983129e58ff0f1c
1280.8736,Staphylococcus aureus C00000814,5,5848987534d73a9f0ffbcf4af3d216f4a9803ba5cffefa30a25ff41f5d5b2860
1280.7444,Staphylococcus aureus C00007077,5,587742579ddf666a20b7b8e6acd09fbc1acea83fb48389e8fd8bfbcd9dcde557
1280.8404,Staphylococcus aureus C00007083,5,58c30bc123127eb75be17041c06c07dbc5f922c22f0f09a66b546cb9615f8dd2
1280.26021,Staphylococcus aureus strain 51B-25,5,58c39664be9ae713665df08ed77624eee3558f2040b042fbf90579dfe9387d78
1280.51763,Staphylococcus aureus 12-03280,5,5938e4fa1acce13537c9af1d52d65423ca31872922a1c9728e9f01fbd28ac243
1280.59754,Staphylococcus aureus CFSA12SA063,5,5a1ede7a95119693a22ec6c58f095c1d0e1832710624bfe3f6e58a82d2fe40e4
1280.59370,Staphylococcus aureus CFSA15SA034,5,5a333298b6284e30ed2592db6b53c0f7ccafda7bd7074d05b2ab6282f646576b
1280.51890,Staphylococcus aureus 06-00998,5,5a46d90b0d65f6c411aa3de881c18a4ba00531ecd3bae75239eaa97a337c0d9c
1280.59761,Staphylococcus aureus CFSA12SA050,5,5a6fe198a336d4a7257fea98e888db18206cb84cfd0a67ef24453768fb4bcb72
1280.8510,Staphylococcus aureus C00001406,5,5a8544a4d142189a20022f2339b200ee7616734a5534047efd2e288b11bc5bf0
1280.9251,Staphylococcus aureus 086_03,5,5ac16246f45813d196b85f2c3f28d727333bb0fe2d60f5d868bfa59c47bf9df0
1280.25978,Staphylococcus aureus strain 1446-13,5,5b6387b5a8388782f90d76af617132735fff15cfe9243c305f0ad9265e96a42f
1280.9955,Staphylococcus aureus C00012812,5,5bb183588cf1ad30903a7ac9c9105990a71f19140f323029300b0a054bbe261e
1280.9375,Staphylococcus aureus WAU_18,5,5bc35cb82e4ca2ff90b5f36c19f8589652f6fbc8e700e0bafefc272655af1031
1280.59846,Staphylococcus aureus CFSA.SA005,5,5be9320e8ddc953f42c1b6d082551926be3c469f88fe4e3ba7df53b49165a923
1280.59292,Staphylococcus aureus CFSA15SA117,5,5bed3a3074261f98ec4796d007d25041518fdcfe0547c67db2d349b82ef3e585
1280.59742,Staphylococcus aureus CFSA13SA011,5,5c469ae2a1bc9b0fbd0db7872916c247b05b9edddca7b13a19817657ddfd3d8a
1280.8456,Staphylococcus aureus C00000826,5,5c4a2791b47f4fc0f99020c5a638d1c1b1ceb664b98e512bc1506aa6f8b4c7e6
1280.59305,Staphylococcus aureus CFSA15SA103,5,5c75645379daa54a64245f0410f0c2baecd46b5d261a9bb20705a694d503b79c
1280.25988,Staphylococcus aureus strain 1474-43,5,5cbde4216a3b500607c4c7f993f65bcf1ff0519dd495fdbe9fb364f22b412317
1280.25997,Staphylococcus aureus strain 1547-74,5,5cdc3e9ca448c15bc33a4784a62bb0b903eb1c23a50f2d837d9b6f8ded43edee
1280.15924,Staphylococcus aureus strain W08B_161214,5,5d0f969a662f1fd5df51acd420fe0273c932968645a564358d9d638d014071c9
1280.51915,Staphylococcus aureus 12-01456-2,5,5d338fe56a9d3f6c1333c7ab9becba086a44e2dc36cecab735b4e2e17c77a145
1280.9377,Staphylococcus aureus WAU_20,5,5d3e6b440ec9b651fb5ba56e36cfde0a6a9efd5b9434b6dfd3656e694944bf20
1280.51898,Staphylococcus aureus 11-00453,5,5d4c23ff7067b27ffaaffbe2f732f6ec571e388dda666307134e3ccd1d84f76b
1280.9272,Staphylococcus aureus 158_08,5,5d61551b3498c1ba781bbd6be4b3afc2d0a8304c5e267eca97c2891593c2418e
1280.59601,Staphylococcus aureus CFSA17SA060,5,5d6323746467bbd22cb2c97b6c216e324cda6fe66c00a88c244dab233eba47d3
1280.8697,Staphylococcus aureus C00000788,5,5d740c606ab894e057c2c4535dd687d9f3151ffb387a439231e8ca89d847fea8
1280.59627,Staphylococcus aureus CFSA17SA028,5,5d90c677740daf7a50a5e7b3790955e5d11486d746f12236d166e58a97274faf
1280.59796,Staphylococcus aureus CFSA12SA007,5,5df01ffc5ee032f1e98ae5fb57d56c263e404bf47df5a584cdaa31665481fc47
1280.59463,Staphylococcus aureus CFSA12SA057,5,5e677256851e05beff45a18d3a0df84b27fc2b6dab6a3b41275eb9546f3a3c6e
1280.15907,Staphylococcus aureus strain W55_130515,5,5ef7e6eb658f779c93ad7332a5a385a38af0c6225a310fbfd3550a8d98d237dc
1280.9962,Staphylococcus aureus C00012821,5,5efcf4017355810910df0bcc9b86fb9157cb6125497e4f5823ced6f245c6d641
1280.9943,Staphylococcus aureus C00012783,5,5f1ea2f07404371eb0adbeccec3d74cda7f3951e06f50733cf9b75a57568c45e
1280.59652,Staphylococcus aureus CFSA16SA060,5,5f33c03632167c8ff6cbe84f3ddd29aa29072a10cb88595c9da21d958680188d
1280.9374,Staphylococcus aureus WAU_17,5,5f5c52bcb62550b6ea9f320d4fab87ed3b4e657245848617f4fa3e765105b602
1280.9335,Staphylococcus aureus TTSH2_01,5,5f8de2b927e1405f977abb18ef90c40f7d6d05efd1eed2568c1332ea59364d13
1280.8394,Staphylococcus aureus C00007089,5,5fb4e64481e4e6a5675a7c9fb89d4f6c951f16e1b0ef97c646762def7fda3292
1280.51739,Staphylococcus aureus 14-00160,5,6007deeba80e3ca1728bf44f56b80e0808dd10a07e9e2457e3cdf26423d84df4
1280.9960,Staphylococcus aureus C00012817,5,600b5d75fcd6743a6245893a6ed2ec321c8bba6cb1345c13782353ebfac7858f
1280.59276,Staphylococcus aureus CFSA15SA131,5,601475b200b12229c61b2d2c7b7857ee6eb8f41bf4856a3cabde7bb807956b85
1280.59712,Staphylococcus aureus CFSA16SA001,5,603eececbde9fe13ecf6fa6345e7bea9222bac1e26bf859b3ef52133e1d056cc
1280.26059,Staphylococcus aureus strain 1374-47,5,60c7e0c999bd0913a96d117bffb60ced91220535062f42c268ceab1f4145258c
1280.59616,Staphylococcus aureus CFSA17SA042,5,60df5b80a8616ad1d4d4e840cfdb6ca4bd86194f1ca2eb19da865b321061559f
1280.59283,Staphylococcus aureus CFSA15SA122,5,6120920bb9722a6a1388ce88f23aac36ec59a21743d35889840b1c2495c9e5d8
1280.26033,Staphylococcus aureus strain 1124-18,5,612d2163182e6739ebec4863083128f43b3d028a4b06d6e3a6761c9c66d18642
1280.16774,Staphylococcus aureus strain YH022,5,619009cdfcb4b98087f1522d487d94a29c4ed828c11cd590d0997f35d54861e5
1280.59804,Staphylococcus aureus CFSA.SA048,5,61a708eef16f62daf7d92190c63ad8e7a1a0e8f2234a3259d2a63668abfac004
1280.59885,Staphylococcus aureus 11A96,5,61bda462ddb18e61ad1cc46f1e1375836950d68170c5b977e94f435a48ad63ef
1280.9303,Staphylococcus aureus CGH1_08,5,61d012762a2734863345fcd33e6314f0ea614b2355074ced5de3de855f859c8f
1280.8562,Staphylococcus aureus C00009033,5,61ebcb82f5ff48fc6797e080e550050d47836e47e7ba58065dae5e6cd4bb762d
1280.8763,Staphylococcus aureus C00007067,5,62525dc7f69b3ba352d01580973905f2302aa024728067617370079008bbdfd4
1280.9994,Staphylococcus aureus C00013218,5,625488fbf64fc16eaa50d3da0866e23c681a7d85f9c9f054e163bbdf38806bbb
1280.15926,Staphylococcus aureus strain W21A_100115,5,62724a24153dc5b7ba1ae9e4bbf48e3c7171e9372ced2fe2452790cbb924d5eb
1280.59385,Staphylococcus aureus CFSA15SA020,5,6285add5314d97b40f128ebb77e2eaac3ef7cd2a149b8eca418736edf1a47592
1280.25976,Staphylococcus aureus strain 1445-10,5,62dfceaecdca3a76985731a76a3e42bb1a3d1526c7c8b215e34abf5792dad8f3
1280.9271,Staphylococcus aureus 157_04,5,6323eb6cc1770fd682839844ddee9dd84c187ddf6ed7172dd5820baa0cb1a1d4
1280.25986,Staphylococcus aureus strain 1473-42,5,63809aae0e3b3db4718b759634b288bee5a5b46a6d1cb61701acb8b2cc08c9df
1280.59574,Staphylococcus aureus CFSA17SA086,5,6381e8ba6aa3c61622cf6039f029b1905a0a2bafd750b94f7dd397db0d920614
1280.9214,Staphylococcus aureus 024_04,5,63a640b5870f586bf61b4f76ad4e025efbbc4bc5c5b616764aa032ed9c179718
1280.59865,Staphylococcus aureus 18A25,5,63f920ef14d99d74a9937060245e01113af43c8b62b4dba201253a3283baad25
1280.9950,Staphylococcus aureus C00012797,5,640cee0d55f3d02d550aff2ef9378fc97cdff1cfa39594548c76e186039f8eec
1280.59763,Staphylococcus aureus CFSA12SA052,5,646d52c97ce0f53f1d57cc22e968c5af74068bfc4e50aedd66cc9279ecdfa83d
1280.9726,Staphylococcus aureus C00001386,5,646e62661eb3717ae2bdc391fc7cbd420c2fc161c5f74255c70dc0cacceade20
1280.59395,Staphylococcus aureus CFSA15SA008,5,64e4c622c53005b139e6fe848dc2f4e75778d129b7f5a8dc92700007e395388b
1280.59833,Staphylococcus aureus CFSA.SA019,5,65167eff178db7f66e0f45b2dc7ec833c4d4ba10b25eee70fec1f989be7a6d0d
1280.51906,Staphylococcus aureus 14-02152-2,5,6523642d0560f3c47149b858372b260bf6c1cca72cdb323dc0baee6b5038b8fd
1280.26057,Staphylococcus aureus strain 1359-45,5,654a3e9f9012698d7e0ab27f34232870e5fd4e2d728809692cac108cb4c711e0
1280.9916,Staphylococcus aureus C00008973,5,656eda49097b4d098d5932c1af462b125aba61049a77444155d5ea533375e565
1280.51751,Staphylococcus aureus 15-01414,5,658e690fa32c4ef47c221fb162ad5e4c2006317015234df50ebaf4e0b55ec275
1280.9972,Staphylococcus aureus C00013167,5,659a32371c3de2fcca6ea8c0d9a5ea2a821d66ce06cc346e62565fa384186bc3
1280.9895,Staphylococcus aureus C00007092,5,65b4da944277989a90fff1462eb07ec81b9cef9f311026a8b0eca6e55a8fce63
1280.59845,Staphylococcus aureus CFSA.SA006,5,666f8add531f32912886823ba7ccc92d2efb4ce69a8cddbab2a594829a9aef1b
1280.8733,Staphylococcus aureus C00000863,5,667414caf99a95f28906db6a543af8b59db2506e40dc9aa8294cc5cb5e7c7148
1280.26005,Staphylococcus aureus strain 1570-88,5,66abdbbe0575b4f4c0bb608c301b75ba2a4145c78118ab8ccb05d1c129be2d5b
1280.15922,Staphylococcus aureus strain W01_191114,5,66c8e89734dd0afbc4cb5e32d236af411b0097b6cc82d09080d824fdb42bb6d3
1280.25981,Staphylococcus aureus strain 1462-40,5,6734e2914e20b780c3e250082de3574f5ae8f7daa261085dcca1e9948605214d
1280.26038,Staphylococcus aureus strain 1207-23,5,6782600b206c64286b5175f87a9a2bdc4436b324307e3d47ca60a980278b9efe
1280.59405,Staphylococcus aureus CFSA15SA007,5,67a441a13a745f89af4ba611c238a3bbd7e5b2edbb7f2a033239f7ef071ce33a
1280.59817,Staphylococcus aureus CFSA.SA032,5,67c6c0ac3132990551db287836e09e6144924fc775445a266ef9fe6097657d03
1280.59469,Staphylococcus aureus CFSA12SA042,5,684253d632870b3d9bbf88bf2995d9eaf0bc78cf842e4d904be6dd443cdeed73
1280.9205,Staphylococcus aureus 011_09,5,686a5d9fef9aad65c311ce31e10c001d9c4490ee26f9c822e7d4c0aa31a76254
1280.8127,Staphylococcus aureus C00012799,5,686a6cf9ed2e20a048ca2335daa529b5ea881db0cea2f70f105f652b97c7e8a5
1280.59807,Staphylococcus aureus CFSA.SA046,5,687e92883ec3af7a2fc3c4973755e56469bd85a7409fbbe6c1b81b88f46fe391
1280.59420,Staphylococcus aureus CFSA14SA025,5,6889e7cc6fc20554f478b34cd0d3021841275f299990d438383063802b6d913d
1280.9370,Staphylococcus aureus WAU_13,5,689ccd4ac95d93f484c506377b7c6194a8c5465adc4a61855860a453c6a6f3b8
1280.59281,Staphylococcus aureus CFSA15SA127,5,68d6bc252abdbbb2fd3b071e46611ea2e36eb054a05ccde4ea829ce41f3ea9f9
1280.51764,Staphylococcus aureus 13-00896,5,68dd6e872281f27b935eb32761df71e1a96dfb49abcad6fee8a85c98d69f2f01
1280.59642,Staphylococcus aureus CFSA17SA012,5,68f1ac1c494b1ea386e174b241bc25c9853e219c0960e06779b87b49600723d7
1280.51840,Staphylococcus aureus 11-01772,5,693b292f564729c38d623fe6c3d76d6b5bdb537cb38af69592fb11725a72aa7e
1280.8738,Staphylococcus aureus C00000816,5,6955c58fb8a9895c91fb4d9f7f2a1ea19c97e4c7daac501b4c33f6284da8bdec
1280.51803,Staphylococcus aureus 13-01538,5,6969079fad21e8c56444ccad5062e91ec348c1487c3efa5267b8f20298d323ca
1280.51795,Staphylococcus aureus 10-03087,5,69ecfa0819d2b6d51068247fa8abe05d54301f4ee3f267c51ed1512cad3205ac
1280.59859,Staphylococcus aureus 18A29,5,6a2afded629a1fa775d5b620673f914050428461eae0d716910ae185efa6a0b6
1280.59557,Staphylococcus aureus CFSA17SA103,5,6a2e6983c58e464020f827aed7bcf55fe3fb14ac32eb1eda75acaba880e44c0a
1280.59692,Staphylococcus aureus CFSA16SA023,5,6a450b7c509c23d52170ece7f445a2e2fc9eb5d85ed2270edfd8e0fe68eb45cd
1280.51816,Staphylococcus aureus 14-03011,5,6a47509d7c681daa8ab51490426adc3ddda2a94244fac804b5bd463932bf08ef
1280.59836,Staphylococcus aureus CFSA.SA015,5,6a53c764744fcfb437e639e71b7455990ec96a5e356224053341c95c54e0ee05
1280.9969,Staphylococcus aureus C00013163,5,6a64627974bd07ef4f1edfa2f99c76900bc34076c9e6088b287b66adee349e5a
1280.59262,Staphylococcus aureus CFSA15SA146,5,6aa433e0e61d70b6f6ee06bb2d3116e9150a78076792aa2dd76b3262f090c8be
1280.51857,Staphylococcus aureus 12-02427-1,5,6ab83be19c60b60e3b192fd9078bde89e459c9197370975a7c2a7cff94698fe1
1280.9224,Staphylococcus aureus 032_01,5,6ae630ef88e1e8246d2d4d6d9d643117f54c9a4347d7565c6cf7f0039d5095c1
1280.59605,Staphylococcus aureus CFSA17SA052,5,6b37cb8699c5512d1cb44ae3798eeec3a4d915aecb379be5c37ecba0eccf51d5
1280.59411,Staphylococcus aureus CFSA14SA036,5,6b39c05c9d846a84d05f37d42aaf80756d1afe5ca8cbf770771a4bc4429617d3
1280.9301,Staphylococcus aureus CGH1_06,5,6b95d21eaccba7ad7a214b0ad6c6e0b51f715181c59d44ba89fbdb1ee3fc564d
1280.8209,Staphylococcus aureus C00013202,5,6be71e6b2d912d1dd203975599a63f37897667394b4c75aa67a6fe5f2ceabb91
1280.9931,Staphylococcus aureus C00012748,5,6c0168947e227ca32364516aca3494c1ba354c63268488a90c017e1661cdfb5b
1280.51920,Staphylococcus aureus 13-02987-1,5,6c587e01598f3f81877b7d6d8d31294d7408a359f7fe2af2d7158fd0b87d6147
1280.9906,Staphylococcus aureus C00008629,5,6c7794d16957ce84679f747d5707043af2a5de63df76f5aff552efed925cecdd
1280.9984,Staphylococcus aureus C00013194,5,6c7fb83e92329fd17a3c9309e5cccd12971cd02d8dafb97d3a0e0c26d50759f6
1280.59307,Staphylococcus aureus CFSA15SA100,5,6c8acc5b0193e93343f36ddaa6524fc1333d54ab12de3cdc8c5b34f78d92bd3d
1280.9302,Staphylococcus aureus CGH1_07,5,6ca5bb1806e03c16c206329b09ae0fa27654762022d294178b2db948b505d202
1280.9325,Staphylococcus aureus CGH6_10,5,6cd73fbd026b74303148f43955b224f3b369ac3ff49e197513a32c4a0ee83e53
1280.51913,Staphylococcus aureus 12-00490,5,6cee667cca90d874a51517980e662720f5447898e58277f4ba25e82d7ca60475
1280.59348,Staphylococcus aureus CFSA15SA055,5,6cf0823b2237306f1f9f03518979900435959116a4681c6b04e9176189eaa032
1280.59727,Staphylococcus aureus CFSA13SA026,5,6d366c8f3574805161768fa319156bb1132a12c08da958fb00f5dccf37214753
1280.8076,Staphylococcus aureus C00012743,5,6df18e55789d0e8d788f6602e28b7cfe4e1cf92b8094ac87d849de5b416bbc42
1280.8368,Staphylococcus aureus C00007106,5,6df1d1eec60247d49856d53fe9cd9f786cafaa4d350a09b544a70dddedf5ec99
1280.51924,Staphylococcus aureus 10-00856,5,6df24aa4d7ed0b244d0218a6ea7a54c9898ca2e562fd9f741c3a91f57b3649d5
1280.51747,Staphylococcus aureus 15-00387,5,6dfe4d0096505655715207af35199f5b03a550d94632f69cb023a72d8590436c
1280.51889,Staphylococcus aureus 13-04050,5,6e142181ff2d69f048b131050e9fa66ea879eb1a459d24cd844f79fcd0220377
1280.15885,Staphylococcus aureus strain N35_200515,5,6e1d5ce9c879d4bdef8d5ea06bda748bec2c080a8f2daec029bdbdb74b71aaf6
1280.51804,Staphylococcus aureus 14-03505,5,6e42693fc1dc8f3dbc3a73972839460976b08abc8fd199ce423a49dfdd42e5a3
1280.8150,Staphylococcus aureus C00012823,5,6e474bff222f77b206b2d2b78b658d01ed4be18c7ec8bc3534d3d37bf6208457
1280.8370,Staphylococcus aureus C00007100,5,6e70a2bbc85a9947f572b7163f9549f447ef79c22d737b9787278dfa21dabdfa
1280.9359,Staphylococcus aureus TTSH5_02,5,6ea903e11fdf1a6390edb06c3f5f29a3000592664cf5db86f423683aa08ae549
1280.59435,Staphylococcus aureus CFSA14SA011,5,6eb201dc9d5921a34cd9e3fa18494736e4a4e4a8712db9cbc4649c3d5e500ed6
1280.9309,Staphylococcus aureus CGH2_09,5,6ecd0a7b6b28aa2fdb461118d5fc3e7698c4b97e18a76bea58a5cd26e5dee5f6
1280.15874,Staphylococcus aureus strain N46_140415,5,6f37171b23753b8ebb9988b55db6f04d12132c6c5632bda7cb9dd54dfd177b37
1280.59643,Staphylococcus aureus CFSA17SA010,5,6f4eb0c461c6717dbe47131f4c05f17e0648d8fe9bef5d8b4737b1915dd54440
1280.59352,Staphylococcus aureus CFSA15SA051,5,6f67f548e8e339d09f30d72b8c9e650a01f86674ce62a5ec1393ca3408942a51
1280.59744,Staphylococcus aureus CFSA13SA008,5,6f914ef711b5c780bccfeb3d3b01a4e3cb511c03ce8ed96060fc0106542b593e
1280.15901,Staphylococcus aureus strain N62_270515,5,6f95ceada85ecb7b12a0b4c98a46fbbf83276682562f3a9baf50467ef915adae
1280.59862,Staphylococcus aureus 18A26,5,6f9e2905269d73e01fe56cf52931737d831086ef80519b388d0b0eb8b2c6d297
1280.59323,Staphylococcus aureus CFSA15SA084,5,6fb1b37f33222727532b26edbaa66584edc291508e05d668c3323abf5da8c8ee
1280.9262,Staphylococcus aureus 106_07,5,700abc64b3bd1c6bcc215cf79d90077678c7a9b0bc0ae0f8dc7569d27278c8a6
1280.59346,Staphylococcus aureus CFSA15SA057,5,700ea88c2a4b3d98562c06bb36c5e57ca00bf5b1d1486c260658a2805fa8287b
1280.8185,Staphylococcus aureus C00013178,5,7035e14cc3ce295c7f0c832d63cf1a7370af80aef020da74a7ba3fc53929275c
1280.59584,Staphylococcus aureus CFSA17SA075,5,706f225dafaa091927d06d4d82646bb7142d1b92628fa481f77b2ebc61fb9d5d
1280.8686,Staphylococcus aureus C00007096,5,7080383229913feb80e7fd047f8b4341b1f1a8b333f983ba4b53ecf47e9049a6
1280.9957,Staphylococcus aureus C00012814,5,7095b960d8d8b82b972266fef14056af5d4f2e7dc11f7a791d3db0096d904de3
1280.9201,Staphylococcus aureus 009_09,5,70cad7044c14a762cfa29b41d852886d8c4b39ad098690085c35fec570fe91b3
1280.9350,Staphylococcus aureus TTSH3_10,5,70f75cb1053c09f5634c7cbf482ea862080a20ea504de3d270e7107a93db7e51
1280.9306,Staphylococcus aureus CGH2_06,5,70fd62259d3efcb92f9f930a3ad2190840d8455947aeef76707df5c74e109838
1280.9897,Staphylococcus aureus C00007102,5,7130fefdbc6d6efde0442e21fbf07ec29bb23ec6fed678561c0ce817c91c42a8
1280.9987,Staphylococcus aureus C00013200,5,7165ded24602cee90a46fd0fcb2e1a67a3a98cc115f323722758b0d89973055a
1280.59473,Staphylococcus aureus CLSA87,5,71a436b3221a9b79a73a6457c482e7eccf91a2cfe7c6b2d62c42d57859d3714f
1280.8721,Staphylococcus aureus C00001448,5,71ccc6d897ec61879c2551e8ee85dbb25d6f52d91b2e267c4af569a56afb67c3
1280.8521,Staphylococcus aureus C00000850,5,72099bb1866654113abe0f4026d723057a529ea90e688e111250aa88cfeafe28
1280.8166,Staphylococcus aureus C00013159,5,722bf4309955d1cbf62af390e41cefce2f9fcfe57fcefef6be0bec1f10588ac3
1280.59856,Staphylococcus aureus 18A40,5,722f5a2af9267b7658b79495a5c90d164c0f7ee9ad445285acd9e3827cb02172
1280.9927,Staphylococcus aureus C00012741,5,726d168804a0c24bdd5eef6825d0506701eb4248359e9640ce60ba41ddd9311a
1280.9319,Staphylococcus aureus CGH5_06,5,7289a1374ba7281f03bb8eb611f07ed3b396f56a2fbf7cd964f15c601496f029
1280.51761,Staphylococcus aureus 14-00482,5,728a223f54f1f6d21ce2bd03bbf4498de5e86fba582751497e2992120537bad7
1280.51809,Staphylococcus aureus 15-00826,5,729dd3ac49a747e46b8f6bcee003e7662dd4d6b784b9adfbb3a479d3f4e875ce
1280.26018,Staphylococcus aureus strain 279B-47,5,73461a7d09c87bfed0f3069139bc295c24d7f4181f74e478f3e76a8395515a5c
1280.19785,Staphylococcus aureus strain 302,5,734ef2452d9cfeefb8c41c03ba4d3bd7ba955ce6203281af8cbe27accca36244
1280.9304,Staphylococcus aureus CGH1_09,5,737272d42293f1681ee3fd0cdc3e7482dd0c629d4647516a16996d9a0136e269
1280.59855,Staphylococcus aureus 18A30,5,7376b4f44f549b1f9084c370517f21f8346355778cdba87f44acdbc370ee3b14
1280.8727,Staphylococcus aureus C00001447,5,73cef50de449d3da6d3a6a522bf201cf90a5fc05790bcb71c6125fb2ba3ee02e
1280.9215,Staphylococcus aureus 024_05,5,73d99f1669f1b80bdf817c2f1861ef0e64f4f41976849a6c001679db33356dcd
1280.8212,Staphylococcus aureus C00013205,5,7405df1456f6b257a92bc5c225a7cd59c042c3b7099aa9c399b8eabdc4e7da63
1280.9970,Staphylococcus aureus C00013164,5,740c8e0ae39cc586259e6e64b704a60329ef4f795d930a2df48a940f1c95752d
1280.51825,Staphylococcus aureus 08-02376,5,74e7d0cb66effa831515f310119d2f09791816713616db0c80bce084795956c3
1280.51847,Staphylococcus aureus 12-02895,5,75105de42a4a1854422daec046bacc36249c49fc505c6406ee7dfcc4e6aa564e
1280.16865,Staphylococcus aureus strain AD016,5,752aa8cd8742068a5be4316a3cc76bf234be33d82f891013ef3f9da698e0d7c9
1280.51928,Staphylococcus aureus 16-02541-1,5,758f04735743fc22b316e4401c5809601960508dfcd40ec711a57b83280ba1c3
1280.15880,Staphylococcus aureus strain B21_100115,5,75acca703683e737e86e74420322fbeec70dc0cf6222e726f27d560dfff66417
1280.26052,Staphylococcus aureus strain 1334-40,5,75b5ae9a0832a77380c17067f61df1c518da74b378d22cbf7f17b8a0e2354b21
1280.15867,Staphylococcus aureus strain N36_040315,5,75e7decc51e5d42c0dff76b5a8e7aa829924cf81ac03a3cacd0f77160f4ef5c2
1280.7343,Staphylococcus aureus CGH4_09,5,766462c799e65e38332c3a3c9ba2a58c48d83a94552c52ec997bb248fc189953
1280.16771,Staphylococcus aureus strain YK046,5,76a46e118a73be9edac3cf6af120d522ff85502404654f1dc0f761653f59af7d
1280.51859,Staphylococcus aureus 12-02870,5,76cf38ec19b127e672ec54ef092e31f892018f1d7f1291dc5b4f45683ca327ee
1280.8569,Staphylococcus aureus C00000840,5,76faea12b230b26d5dea799bd509af91511b7a585b1dd77512f31f06ea043f5f
1280.59529,Staphylococcus aureus CLSA32,5,773532cc3924811204cc6ab94dc2d73eb8adff5592bd10d9c745ae119476e987
1280.59417,Staphylococcus aureus CFSA14SA029,5,778054c82adace4e6eef15121490bbb2e822f4086ba01886bd9fcc961c65285c
1280.26063,Staphylococcus aureus strain 1403-53,5,784f9497f500917d4664a42351ebd74f0d55058a116800b1efa56cb1e51908dd
1280.59636,Staphylococcus aureus CFSA17SA020,5,78855d8c76e90a93d867e9005c5b11f21dd5517efc40c715d5a424304c2c023f
1280.59881,Staphylococcus aureus 18A123,5,78d87266f4d39224168f9eeba4c54238f1aa79b78e7e59a76318307e02b61544
1280.51823,Staphylococcus aureus 12-03115,5,793e12c4739342a9cafc6a3244aeeb6071dbca5399880a9b3560f50d72dd9d39
1280.59671,Staphylococcus aureus CFSA16SA042,5,79425bad7ddefab96ceea13d2120a98264910ee19f9d816200deef31a53d1e14
1280.25991,Staphylococcus aureus strain 1511-54,5,7955b59c79f71a6e4098598390ab7288029671d904a67e6c3a1aebca39ec8d4d
1280.9244,Staphylococcus aureus 069_02,5,79660746fcd6156f8ab7710b94d5cbfeeb4319f6a8d816344558d51622099d3f
1280.59872,Staphylococcus aureus 18A202,5,7997a797967939115a1060766cd44a7e5a9ef63db51be790300ad42deebefd54
1280.8699,Staphylococcus aureus C00000784,5,79c3516363fd06a622e0e98bdf8686a11e85acdc47d483a2e50e72f457c20395
1280.51789,Staphylococcus aureus 10-01243,5,79e12eb860df031efda32d1957e5ebb4de0ef456b8b58fed4814ee41a1e1a04a
1280.51815,Staphylococcus aureus 14-00724,5,7a17d91b8abfcd4e84054b33036c9430fc4bef047edc5fcc6fe0e5ae72568c88
1280.59661,Staphylococcus aureus CFSA17SA002,5,7a4ce69ca010025d2fd1cfe238575086a273cbe83e173d5eef3002f844586e94
1280.8567,Staphylococcus aureus C00000847,5,7a7cf3fd2b43a2cc4df6898ac1b59bd4d7b01bdb3a2162b1ee03f0c02c4378aa
1280.51792,Staphylococcus aureus 13-04344,5,7aa5ae959ac59f9767ead6327c8d5aa5b38cc1b1e3d59f5ece90d239a6812f1e
1280.51753,Staphylococcus aureus 15-00382,5,7aec7f4d529b460121c5f8c5a4711a29d2c53511dd155c174fc5e8b0d3589ff0
1280.26039,Staphylococcus aureus strain 1236-25,5,7b130a25d24fc7768094f46cc6434ec5b96b85deb673c52052027f84ab26919a
1280.59832,Staphylococcus aureus CFSA.SA020,5,7b6a2602d220fcb917b627d84587134d2e38cee894db9285e78833bc9fd27002
1280.59446,Staphylococcus aureus CFSA14SA001,5,7bc941effddb738958254a5836dba334206b0de966ab810cddc8945004edafb4
1280.9233,Staphylococcus aureus 052_05,5,7bf2d36534ad94e676f86e4c871cc10388d5101a9398e65691dc7cd7963b6b42
1280.9360,Staphylococcus aureus TTSH5_03,5,7bff10b9ff34544eecbbfe327f836cae09a30c4673b4f341be0efe76b3e375b1
1280.59547,Staphylococcus aureus CLSA14,5,7c0eed57aa45b00627526b420311ba972cefe1199ca4ff22bc86de060cf4340a
1280.9269,Staphylococcus aureus 152_05,5,7c7a2c494ca593d7dee41a4de6f5329302857a2904c73013a52870a110d86d95
1280.8509,Staphylococcus aureus C00001404,5,7c8c6567d2e521c6c2adff1195a7c73c37b0335b0d11fc10edb4b1269418b4b1
1280.59404,Staphylococcus aureus CFSA14SA043,5,7caa164030197edb5bd133a5310d3d3ec9206a5a652a085a7b9f611f65bf9cb3
1280.59720,Staphylococcus aureus CFSA13SA031,5,7cbc369cd9ef81a8c2f07131ba3911d82e3927f89225e3ce51628238b501573e
1280.25990,Staphylococcus aureus strain 1505-49,5,7ce15c2b1682be6aa918a61a0613b6763c2fbd2619bec97af7b127cd00200849
1280.9324,Staphylococcus aureus CGH6_09,5,7d1511bada1d54291fb8ccb0792a7abe4bebb819833671b7d803b850fec433f1
1280.9330,Staphylococcus aureus TTSH1_05,5,7d2e0cacd86550b084e9c6a50efbbe3442829a19ef9d951c03b0250321e5189f
